input_text,target_reason
"hate-speech-qa: Ngữ cảnh: 'Ông xạo quá đi ông ơi, nói chuyện tào lao, già rồi sao mà xạo dữ vậy trời?' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ 'xạo', 'tào lao' và miệt thị tuổi tác 'già rồi sao mà xạo dữ vậy trời?' để xúc phạm, hạ thấp và công kích cá nhân."
hate-speech-qa: Ngữ cảnh: 'E noi chuyen lam chi nho lai e phuong cua chi que o vinh long e noi chuyen de thuong qua di e gai oi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đỉnh cao của thần đồng toán học :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Linh Minnie kêu thằng tháng nghĩ di' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Mừng gớt nước mắt he Quoc Thong Nguyen :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chị đẹp quá chị ơi ...nhìn giống quý ba cáo sáng wa' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Bả chửi người ta lên mạng câu like , bả mấy là người câu like đó , kêu người này người kia ủng hộ nhiều nhiều , đi Mỹ chơi về cho mỗi đứa ngàn đô ,  nghe muốn đái ỉa ra một lượt cho bả coi , lên mạng ngồi bán từng chai dầu thơm kiếm lời mà nói chuyện chảnh chó.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ tục tĩu ('đái ỉa') và miệt thị ('chảnh chó') để xúc phạm, hạ thấp nhân phẩm đối tượng."
hate-speech-qa: Ngữ cảnh: 'Sai cái dmm phải khoá mõm mày lại' Câu hỏi: Tại sao câu này độc hại?,"Từ ngữ 'dmm' là lời chửi thô tục. Cụm từ 'khoá mõm mày lại' xúc phạm, hạ thấp nhân phẩm, coi người khác như động vật."
hate-speech-qa: Ngữ cảnh: 'day la mot ong gia dien thoi dai  ong co xau ho khong   ??' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng cụm từ 'ong gia dien' miệt thị tuổi tác, ám chỉ bệnh tâm thần và 'xau ho' để sỉ nhục, hạ thấp nhân phẩm."
hate-speech-qa: Ngữ cảnh: 'đã nghe nhưng chắc ko hợp vs mk nên nghe có lần ko thấy gì nổi bật lắm' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chào abe' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Vấn đề ở đây là trong nước cần phải đào tạo và dân mình thất nghiệp đầy ra đó' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chi ba đep qua . Luc nay hoa qua . Chi goi vê cho e  1000 usd mua xi ke hut nha chi .' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Ơ bài của t trong bộ tộc nè ❤️❤️' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chi oi chi chua gap bac ky dau .chi ma gap roi chi khong con kip keu mot tieng troi dau chi ak.it nhat chi cung nghi den nguoi nha chi chu.chi o dai loan ma chi dang noi tieng viet ma .chi tu chui minh thoi.nguoi ta khong xem chi ra ji nen nguoi ta goi noi vay thay loi xi nhuc do.' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị vùng miền ('bac ky') và lời đe dọa bạo lực ('khong con kip keu mot tieng troi'), mang tính xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Thôi bớt ngựa ông... đừng đi tùm lum để khéo mắc bệnh rồi cách li... là dân việt nam mừng lắm rồi' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ('bớt ngựa', 'tùm lum') và thể hiện sự hả hê ('mừng lắm rồi') trước khả năng người khác mắc bệnh, mang tính xúc phạm và thù địch."
hate-speech-qa: Ngữ cảnh: 'Cái ác của chế độ vc không có điểm dừng!' Câu hỏi: Tại sao câu này độc hại?,"Nó sử dụng từ ngữ miệt thị ('vc') và gán nhãn 'cái ác' cho một chế độ, kích động thù hận chính trị."
hate-speech-qa: Ngữ cảnh: 'Nghe iPhone nhưng lại android :((' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chúc thầy sớm đạt đước nút bạch kim' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chị ba vàng Ngọc là má mày mà chưởi gi chị ba về Việt Nam! Em có bảy miếng đất em cho chi một miếng mà con đĩ hiếu ngu' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị, xúc phạm như 'con đĩ' và 'ngu' nhằm hạ thấp nhân phẩm, thể hiện sự thù địch và thiếu tôn trọng.
"
hate-speech-qa: Ngữ cảnh: 'các cậu ko đọc stt à. tôi thấy chửi đúng mà. các cậu thử nghĩ xem đang đi đường có mấy thằng chọi con áo xanh đỏ tím vàng các kiểu cả xăm cái hình to như cái mả bố nó ấy rồi cởi trần đi lạng lách đãnh võng bênh mẹ cả đầu xe lên thì có đáng đút con mẹ nguyên cái buồi vào mặt nó ko' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng ngôn ngữ 'thằng chọi con', 'cái mả bố nó', 'đút con mẹ nguyên cái buồi vào mặt nó' là tục tĩu, bạo lực, xúc phạm nghiêm trọng và đe dọa tấn công tình dục."
"hate-speech-qa: Ngữ cảnh: 'DM...thèng assmin này...hỏi ngu méo chịu được...mày làm như muốn tập trận chung với QDNDVN dễ lắm vậy...mày hỏi 4 thằng đó ( Mĩ,Úc,Nhật,Phi ) coi tụi nó biết nói tiếng việt không mà tập chung...' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ thô tục ('DM', 'thèng assmin'), xúc phạm trí tuệ ('hỏi ngu') và cách xưng hô thiếu tôn trọng ('mày', 'thằng') nhằm hạ thấp đối tượng."
hate-speech-qa: Ngữ cảnh: 'Đã nói bao lần rồi các anh các chị có tiền đi du lịch vẫn đ** hiểu à😒' Câu hỏi: Tại sao câu này độc hại?,"Từ 'đ**' là một từ chửi thề tục tĩu, thể hiện sự khinh miệt và thiếu tôn trọng đối với người nghe."
hate-speech-qa: Ngữ cảnh: 'Hay quá anh ưiiiii em xem trên live mà sắp thuộc :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Con bé này nên xuống địa ngục quá tởm' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'xuống địa ngục' và 'tởm' thể hiện sự ghê tởm cực độ, xúc phạm nhân phẩm và mong muốn điều tồi tệ nhất xảy ra với người khác."
"hate-speech-qa: Ngữ cảnh: 'nhìn cái mỏ giống cái L quá, cho nên mở miệng ra là L kg hà.' Câu hỏi: Tại sao câu này độc hại?","Từ ngữ tục tĩu 'L' miệt thị, xúc phạm, hạ thấp nhân phẩm người khác, mang tính thù địch và quấy rối."
hate-speech-qa: Ngữ cảnh: 'From quảng ninh with love chúc gia đình anh chị nghỉ lễ vui vẻ' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'chú nói cả dân tộc việt nam cùng đồng lòng nhưng nhung thì không' Câu hỏi: Tại sao câu này độc hại?,"Cô lập cá nhân ('nhưng nhung thì không') khỏi sự đồng lòng của dân tộc, kích động chia rẽ."
hate-speech-qa: Ngữ cảnh: 'Lê Quốc Triệu thấy cgi quen k' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đẹp trai tài năng tư duy đỉnh cả đỉnh thầy dell có nha các em và thầy rất tỉnh với thầy hát rất hây nha các em' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Thì ra là vậy !!! Thấy nghi nghi rồi =))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Hiền Vinh sao trong clip như thằng tâm thần vậy' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'thằng tâm thần' là miệt thị, kỳ thị người bệnh tâm thần, xúc phạm nhân phẩm."
hate-speech-qa: Ngữ cảnh: 'đc anhh' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tối nay live ở đâu abe' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: '. ai khịa thầy là chetme đó nha' Câu hỏi: Tại sao câu này độc hại?,"Từ 'chetme' ('chết mẹ') là lời đe dọa, nguyền rủa, mang ý nghĩa tiêu cực và xúc phạm nghiêm trọng, thể hiện sự thù địch.
"
hate-speech-qa: Ngữ cảnh: 'Xin cái link live hôm đó đi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'em gái tộc trưởng có khác' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'sao ko lấy tên là Linh Láo Lồn nhỉ ae ??' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu, xúc phạm giới tính ('Láo Lồn') để hạ thấp danh dự cá nhân, mang tính chất quấy rối và thù địch."
hate-speech-qa: Ngữ cảnh: 'Lên top chỉ qua được ng ta ủng hộ sau vụ việc thg KICM nhạc dell hay chổ nào' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'thg' miệt thị và 'dell' tục tĩu, hạ thấp giá trị cá nhân, thể hiện sự thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'thánh vô đjch chém gió' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Em sẽ trung thành với abe đến khi susan của thầy trở thành 1705' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Đậu mạ! Vịt nôm cái méo gì cũng có thể xảy ra. Trốn truy nã tại địa phương 26 năm, làm chánh văn phòng tại địa phương. Tất cả là nhờ sự lãnh đạo tài tình của đảng và nhà nước. Dân ta cứ yên tâm mà chết dần chết mòn đi' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ thô tục ('Đậu mạ!', 'méo gì') và kích động sự tuyệt vọng, coi thường mạng sống người dân ('chết dần chết mòn đi'), nhắm vào chính quyền."
hate-speech-qa: Ngữ cảnh: 'dm tao nói cho tụi thầu nc ngoài xứ tây nhé.. lần sau vào phải có cái gì bôi trơn. nước bọt suông à.. chúng mày ngu lắm....' Câu hỏi: Tại sao câu này độc hại?,"`'dm'`, `'tụi thầu nc ngoài'`, `'bôi trơn'`, `'ngu lắm'` là lời chửi thề, miệt thị, và ám chỉ hành vi tiêu cực, hạ thấp phẩm giá."
hate-speech-qa: Ngữ cảnh: 'Đúng vậy . nếu như nhung khai báo thì cả chuyến bay đó mọi người đã phải cách ly rồi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Con loz heo gầy làn xấu fandom để avt mochi mà khẩu nghiệp' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu ('Con loz'), miệt thị ngoại hình ('heo gầy', 'làn xấu') nhằm xúc phạm và hạ thấp giá trị cá nhân."
hate-speech-qa: Ngữ cảnh: 'Võ Hồng Nhung Phạm Hồng Giang Maii Anhh Uyên Thảo Tống Xuân Hòa Linh Khánh :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Mình đừng nói xạo nói láo nv chị k thích z , vì chị là chúa nói xạo rồi' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ xúc phạm “‘nói xạo’”, “‘nói láo’”, “‘chúa nói xạo’” nhằm công kích và hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Sao giống đàn ông vậy ??' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Trần Sang ổ cc' Câu hỏi: Tại sao câu này độc hại?,"Từ 'ổ cc' là từ lóng xúc phạm, ám chỉ người khác ngu ngốc hoặc vô giá trị, mang tính miệt thị cá nhân."
hate-speech-qa: Ngữ cảnh: 'chưa strem nữa anh ưiiii' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Các bạn bị ngu hả đây là style mà.?' Câu hỏi: Tại sao câu này độc hại?,"Từ 'ngu' là ngôn từ xúc phạm, miệt thị, hạ thấp trí tuệ người khác, mang tính công kích cá nhân."
"hate-speech-qa: Ngữ cảnh: 'Nè bạn ơi, bán hàng fake thì ko nói, nhiều ng bán lắm bạn, quan trong là bán hàng mà ko biết điều nên ng ta ghét thôi' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chị có dám ....' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'là cò tè há mõm' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Ông Dần là 3/// nhưng là 3/// zui, khác vs 3/// lol kia' Câu hỏi: Tại sao câu này độc hại?","Các từ 'lol', '///' mang hàm ý chống phá, thù địch với động cơ chính trị và gán ghép một cá nhân"
hate-speech-qa: Ngữ cảnh: 'a giờ già r có hiện rõ những vết chân chim 😕' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tr Thanh Tùngg gái ở đâu ra cơ' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nhật Quang ?' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Cmt chữi bọn nó hoài cũng nản, thôi thì like thôi vậy' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Gớm xuống top2 có 1 hôm mà unti cno gáy kinh quá tộc trưởng ak 😂' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'phục vụ quân dội bỏ stream' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'ngày VNCH thất thủ, có bao tướng lĩnh tuẫn tiết giữ danh dự với đất nước của họ ! sau ngày đấy tôi chả thấy thằng mã mẹ nào có đủ khí tiết như thế...toàn lũ vịn quốc vinh thân ! bưng bô cho giặc bỏ mặc dân tộc ngày càng lầm than.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng các từ ngữ 'thằng mã mẹ', 'lũ vịn quốc vinh thân', 'bưng bô cho giặc' để xúc phạm, hạ thấp và cáo buộc phản bội một nhóm người."
hate-speech-qa: Ngữ cảnh: 'Ns vậy lại xúc phạm cái đầu b**i 😐' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu, xúc phạm trực tiếp ""'đầu b**i'"" để hạ thấp và miệt thị đối tượng, thể hiện sự khinh miệt."
hate-speech-qa: Ngữ cảnh: 'Cám ơn đảng. Cám ơn nhà nc 😏' Câu hỏi: Tại sao câu này độc hại?,"Câu 'Cám ơn đảng. Cám ơn nhà nc 😏' dùng biểu tượng cảm xúc để mỉa mai, châm biếm, ngụ ý bất mãn hoặc coi thường, biến lời cảm ơn thành lời chỉ trích."
hate-speech-qa: Ngữ cảnh: 'Khổ thôi chứ biết làm thnao đc? Đi đâu đc mà phải châm biếm nhau! Ai chẳng biết khổ nhưng làm gì đc đây! Xã hội nó thối nát nhưng lũ mọi rợ quá đông và hung hãn...' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng cụm từ 'lũ mọi rợ' để miêu tả một nhóm người là hành vi miệt thị, xúc phạm và phi nhân hóa."
"hate-speech-qa: Ngữ cảnh: 'Đc trở lại 15 năm trước với cái cách suy nghĩ này thì mình đã hoàn thiện bản thân đc tốt hơn. Tóm lại cuộc sống k có chữ \"" giá như \""' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Bắn thằng nào cũng yếu nhưng k thằng nào chết :v' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Dị ó hỏ' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tổ sử mấy thằng này chỉ bênh vực nhau. Thế nào là gạt tay?? Lỡ như thằng nhà báo nó đấm vỡ mõm thằng CA xong nó bảo chỉ là gạt tay thì có xử thằng nhà báo ko?? Toàn làm trò hề thôi bọn CA chó này!!' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị, xúc phạm như 'thằng', 'đấm vỡ mõm' và đặc biệt là 'CA chó' nhằm hạ thấp, xúc phạm lực lượng công an."
hate-speech-qa: Ngữ cảnh: 'Quả đầu trọc moies ngầu anh ạ :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Hát dỡ mà hát hoài đuỹ khùng vàbg mã' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị, xúc phạm như 'đuỹ' và 'khùng' để hạ thấp nhân phẩm và chế giễu người khác."
hate-speech-qa: Ngữ cảnh: 'Con nay dien nang qua' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'dien nang' là xúc phạm, miệt thị người có vấn đề tâm lý, mang tính kỳ thị và hạ thấp nhân phẩm."
hate-speech-qa: Ngữ cảnh: 'Mai thầy nhớ lập kênh mới ở đâu để bọn em điểm danh nhé' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đi đến trường là an toàn nhất nghe mn' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Ông sena kiểu như: clg đang xảy ra vậy :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'From Cà Mau (p1)' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Giải trước lấy tiền sữa của tôi mua bo thì giải này lấy đâu ra tiền. Về đi ông già' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Sao bác ko đốn cửa tất cả cửa khẩu còn qua lại thì còn dich bệnh có nhiều người vì đồng tiền nên ko biết mình là người hây súc vật đâu bác ơi' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'súc vật' để miệt thị, hạ thấp giá trị con người, mang tính xúc phạm và phi nhân hóa.
"
hate-speech-qa: Ngữ cảnh: 'Bon con chau TQ lam j co van hoa' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'Bon con chau TQ' là miệt thị tập thể. 'lam j co van hoa' là định kiến xúc phạm, phủ nhận văn hóa của một dân tộc."
hate-speech-qa: Ngữ cảnh: 'hệ thống thủy lợi yếu kém cộng thêm Khựa chơi bẩn bựa thì lụt lội là điều tất nhiên :\' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị dân tộc ('Khựa') và xúc phạm ('bẩn bựa') để gán ghép hành vi tiêu cực, thể hiện định kiến và thù địch."
hate-speech-qa: Ngữ cảnh: 'Dương Quỳnh 😂' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'UầY ui' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đ.m thằng ad lại dùng IE rồi =)))' Câu hỏi: Tại sao câu này độc hại?,"Từ 'Đ.m' là một từ chửi thề tục tĩu, mang tính xúc phạm và hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Em rat tinh những gì chị nói dạ thưa chị người ở Mỹ có được hưởng tiền $ 1000.00 usa không hả chị chị đẹp quá' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Smoke' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng phép ẩn dụ 'đàn bò' để phi nhân hóa, cùng các từ ngữ 'hoang dâm trụy lạc', 'động dục' mang tính miệt thị, xúc phạm phẩm giá và đạo đức của một nhóm người."
hate-speech-qa: Ngữ cảnh: 'thối quá rồi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Ngọc Trâm hơi thấy cưng nha 😎😘' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Du me may' Câu hỏi: Tại sao câu này độc hại?,"Là lời chửi thề tục tĩu, 'Du me may' xúc phạm nghiêm trọng bằng cách tấn công trực tiếp danh dự người nhận và mẹ họ."
hate-speech-qa: Ngữ cảnh: 'làm ít rượu táo mèo xong Tối Đá Phò Trên stream chứ thầy :)' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nhìn rất iphone nhưng lại là mixi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đúng là ông bà có câu nhất lé quả không sai 🤔🤔🤔 khẩu nghiệp quá già ăn nói tục tĩu mất dạy quá. Tao là kinh cái thể loại này lắm nè. Nổ và láo .🤥🤥🤥🤥' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ngoại hình ('nhất lé') và xúc phạm cá nhân ('tục tĩu', 'mất dạy', 'láo') để hạ thấp người khác."
"hate-speech-qa: Ngữ cảnh: 'Em sẽ hay học hơn nếu lớp có những bạn nam khoẻ,dai sức,... :3' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'tốt rồi..' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Lễ mưa quá anh ơi =)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Anh trung bú đá' Câu hỏi: Tại sao câu này độc hại?,"'Bú đá' ('bú đá') là lời vu khống sử dụng ma túy, mang tính xúc phạm và phỉ báng nghiêm trọng, gây tổn hại danh dự cá nhân."
hate-speech-qa: Ngữ cảnh: 'Bede' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Huy Quang ghê nhờ 🙂' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'A3 oi a 3 no j nhu luu dan vay a3.giau qua troi jau la dan og muon lm phu nu vay s k bo tien ra di tham my.cai mat nhu qq ngta.o do no.nhin ng la biet co tien hay k tien roi.o do no sua nhu cho sua' Câu hỏi: Tại sao câu này độc hại?,"Miệt thị bằng từ ('nhu qq', 'cho sua'), xúc phạm ngoại hình và giới tính, đồng thời công kích cá nhân thô tục nhằm hạ nhục danh dự và lan truyền bạo lực ngôn từ."
hate-speech-qa: Ngữ cảnh: 'Hiếu Võ ộp pa như cc :))' Câu hỏi: Tại sao câu này độc hại?,"Từ 'cc' (cứt) là từ tục tĩu, xúc phạm, dùng để hạ thấp giá trị và miệt thị người khác."
